age,workclass,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,wage
56,3,4,2,6,0,1,0,0,48,37,0
61,0,10,2,0,5,0,0,0,30,37,0
55,1,6,2,2,0,1,0,0,45,37,0
21,3,6,4,0,1,0,0,0,39,37,0
23,3,9,4,6,3,1,0,0,40,37,0
29,3,9,2,2,0,1,0,0,60,37,0
33,3,14,2,9,0,1,0,0,45,37,1
19,3,10,4,0,2,0,0,0,15,37,0
24,1,13,4,9,1,0,0,0,40,37,0
28,3,12,2,3,5,0,0,0,16,37,1
27,3,10,2,3,0,1,0,0,80,37,0
90,3,9,6,2,1,1,401,0,4,37,0
40,3,9,4,0,1,0,0,0,45,37,0
40,3,11,2,9,0,1,0,0,40,37,1
52,3,9,0,6,1,1,14344,0,40,37,1
33,3,13,2,7,5,0,0,0,40,37,0
53,1,4,2,13,0,1,0,0,38,37,0
22,3,11,0,12,1,1,0,0,60,37,0
39,3,13,2,2,0,1,0,0,40,37,0
45,4,12,2,9,0,1,0,0,50,37,1
50,3,9,2,2,0,1,4386,0,40,37,0
38,3,9,2,2,0,1,0,0,50,37,0
53,3,13,4,9,1,0,0,0,40,37,0
51,3,9,2,12,0,1,0,0,40,37,1
32,3,7,0,7,4,0,0,0,40,37,0
42,3,9,2,6,5,0,0,0,40,37,1
64,3,9,2,3,0,1,0,0,5,37,0
67,3,9,2,8,5,0,0,0,20,37,0
61,3,9,2,9,0,1,0,2603,32,37,0
38,4,13,2,9,0,1,0,0,70,37,1
29,3,10,4,7,2,0,0,0,20,37,0
29,3,13,2,2,0,1,0,0,50,37,1
51,3,9,2,2,0,1,0,0,50,37,0
32,3,1,2,6,5,0,4508,0,40,0,0
17,5,8,4,5,3,1,0,0,15,37,0
18,3,9,4,0,3,0,0,0,40,37,0
43,3,3,4,6,4,0,0,0,40,24,0
25,3,10,2,0,5,0,3103,0,40,37,1
42,3,13,2,9,0,1,7688,0,40,37,1
33,3,14,4,3,1,0,0,0,40,37,0
40,3,11,2,11,0,1,0,0,50,37,0
45,0,12,0,0,4,1,0,2080,40,28,0
53,0,9,2,9,0,1,0,0,40,37,1
50,3,9,2,0,5,0,0,0,40,37,1
51,3,13,2,5,0,1,0,0,40,37,0
57,3,9,2,13,0,1,0,0,40,37,0
48,3,15,2,9,0,1,0,1977,45,37,1
18,3,10,4,11,1,0,0,0,30,37,0
54,4,9,2,3,0,1,7688,0,60,37,1
43,6,9,2,10,0,1,0,0,40,37,0
48,3,9,6,6,1,0,0,0,48,37,0
43,6,14,2,9,0,1,0,1887,45,37,1
62,3,10,2,13,0,1,0,0,20,37,0
46,3,10,2,6,0,1,0,0,40,37,0
24,3,9,0,3,1,0,0,0,50,37,0
34,3,14,2,9,0,1,7688,0,55,37,1
32,0,15,2,9,0,1,0,0,40,37,1
31,3,9,5,0,4,0,0,0,20,37,0
48,3,7,2,4,0,1,0,0,50,37,0
32,3,10,4,3,2,0,0,0,50,37,0
36,3,9,0,2,1,1,0,0,40,37,0
27,3,13,4,5,1,1,0,0,40,37,0
20,3,13,4,11,2,0,0,0,30,37,0
34,3,9,2,0,0,1,0,0,45,37,1
40,3,9,0,0,4,0,0,0,40,37,0
39,3,9,0,11,4,0,0,0,40,37,0
21,3,9,4,4,3,1,0,0,45,37,0
24,3,9,4,0,3,0,0,0,40,37,0
55,3,9,2,2,0,1,4386,0,40,37,1
54,3,13,2,11,0,1,0,0,40,37,1
32,3,13,0,6,1,0,0,1590,42,37,0
44,3,2,4,6,1,0,0,0,40,7,0
35,1,13,2,11,0,1,7298,0,40,28,1
46,4,13,0,3,1,0,0,0,50,37,0
50,3,13,2,0,0,1,0,1902,50,37,1
38,3,7,0,11,4,0,0,0,40,37,0
28,3,9,2,11,0,1,0,0,50,37,0
32,3,6,2,13,0,1,0,0,80,37,1
27,3,10,4,0,4,0,0,0,40,37,0
23,3,10,4,0,3,1,0,0,20,37,0
25,3,9,4,5,3,1,0,0,40,37,0
32,3,9,2,6,0,1,0,0,40,37,0
24,3,7,4,6,4,0,0,0,40,37,0
34,3,9,2,11,0,1,0,0,70,37,0
52,6,10,5,10,4,1,0,0,40,37,0
26,3,7,2,3,0,1,3411,0,40,37,0
62,5,13,2,2,0,1,0,0,55,37,1
34,3,13,2,9,0,1,0,0,40,37,1
27,3,10,2,9,0,1,0,419,20,24,0
58,3,14,0,0,1,0,0,1980,45,37,0
24,3,9,2,2,0,1,0,0,40,37,0
54,3,12,2,12,0,1,0,0,40,37,1
22,3,5,4,11,1,1,0,0,40,37,0
22,3,9,4,7,3,0,0,0,40,37,0
61,5,9,2,3,0,1,0,1887,40,37,1
36,0,13,2,0,0,1,0,0,50,37,1
65,4,13,2,3,0,1,99999,0,65,37,1
32,0,13,2,9,0,1,0,2002,40,18,0
48,3,9,2,2,0,1,7688,0,70,37,1
35,5,10,2,7,0,1,0,0,60,37,0
35,3,9,4,7,1,1,3325,0,50,37,0
43,1,13,4,9,1,1,0,0,40,37,0
45,3,9,6,7,2,0,0,0,50,33,0
30,3,12,4,6,4,0,0,0,40,37,0
26,3,13,2,11,0,1,4064,0,50,37,0
57,3,14,2,9,0,1,0,0,40,37,1
38,3,9,5,13,4,0,0,0,30,37,0
61,3,6,0,7,1,1,0,0,24,37,0
55,3,13,0,9,1,0,0,0,40,37,1
46,3,7,2,6,0,1,0,0,40,37,0
49,3,4,2,9,0,1,0,0,32,37,0
43,3,13,2,2,0,1,0,0,48,37,1
21,3,9,2,2,0,1,0,0,40,37,0
43,3,13,2,11,0,1,0,0,40,37,1
39,3,9,0,0,4,0,0,0,38,37,0
35,3,9,0,7,1,0,0,0,45,37,0
63,3,14,0,3,1,0,0,0,40,37,1
32,3,16,2,9,0,1,0,0,65,37,1
32,3,12,0,0,4,0,0,0,40,37,0
46,3,14,0,3,1,0,0,0,45,37,0
35,3,9,6,0,3,0,0,0,38,37,0
45,3,9,0,2,4,0,0,0,40,37,0
27,3,13,4,2,3,1,0,0,40,37,0
63,3,7,2,7,0,1,0,0,30,37,0
25,3,13,4,3,3,0,0,0,20,37,0
19,3,10,4,11,3,0,0,0,20,37,0
70,3,10,6,11,1,0,0,0,34,37,0
36,5,10,2,2,0,1,0,0,40,37,1
32,3,8,2,6,0,1,0,0,40,24,0
20,3,10,4,0,3,0,0,0,40,37,0
46,3,9,5,11,1,0,0,0,40,37,0
37,3,13,4,0,4,0,0,0,27,37,0
19,3,10,4,3,1,1,0,0,40,37,0
33,6,10,4,12,1,0,0,0,40,37,0
22,3,9,4,5,2,1,0,0,20,37,0
24,5,10,2,13,0,1,0,0,60,37,0
30,3,9,4,6,3,1,0,0,40,37,0
36,3,12,2,9,0,1,0,0,40,37,0
29,3,9,0,7,1,1,10520,0,40,37,1
49,3,12,2,11,0,1,0,0,45,37,0
40,3,13,3,7,1,1,0,0,40,24,0
47,5,10,0,2,1,1,0,0,40,37,0
26,3,9,4,3,1,1,0,0,40,37,0
39,0,5,2,6,0,1,0,0,40,37,1
36,3,9,2,11,0,1,0,0,40,37,0
31,3,9,2,6,0,1,0,0,50,37,0
32,3,6,0,7,4,0,0,0,23,37,0
46,3,4,3,8,4,0,0,1594,24,12,0
34,3,9,5,0,4,1,0,0,40,37,0
20,3,10,4,0,3,1,0,0,16,37,0
25,3,12,4,12,3,0,0,0,40,37,0
21,3,9,4,5,3,1,0,0,40,37,0
37,1,11,4,10,1,0,0,0,40,37,0
26,3,3,4,13,1,1,0,0,40,24,0
50,1,9,2,10,0,1,0,0,40,37,0
46,3,3,2,6,0,1,0,0,40,24,0
27,3,7,4,5,2,1,0,0,40,37,0
61,3,9,2,3,0,1,0,0,50,37,1
18,3,9,4,11,3,0,0,0,40,37,0
22,3,10,4,5,3,0,0,0,36,37,0
32,3,6,2,7,5,0,0,0,40,37,0
44,6,14,2,3,0,1,0,0,40,37,0
27,3,9,2,2,0,1,0,0,40,37,0
19,3,10,4,11,3,1,0,0,20,37,0
46,0,13,2,3,0,1,0,0,40,37,1
59,0,10,4,3,3,0,0,0,40,37,0
43,3,9,2,2,0,1,0,1902,40,37,1
43,5,9,0,7,4,1,0,0,45,37,0
56,3,14,2,0,0,1,0,0,80,37,1
26,5,9,4,11,3,1,0,0,40,37,0
30,3,10,2,13,0,1,0,0,60,37,0
73,3,7,2,6,0,1,0,0,15,37,0
25,3,10,4,3,1,0,0,0,60,37,0
55,5,10,2,11,5,0,0,0,50,37,0
20,3,9,4,7,3,0,0,0,40,24,0
47,3,5,2,6,0,1,0,0,40,37,0
39,3,9,2,2,0,1,0,0,40,37,1
23,3,9,4,7,3,1,0,0,12,37,0
31,3,9,4,2,3,1,0,0,42,37,0
43,6,10,0,0,1,0,0,0,40,37,0
48,3,5,2,2,0,1,0,0,44,37,0
35,3,13,2,9,0,1,5013,0,40,37,0
42,4,13,2,0,5,0,0,0,35,37,0
36,3,13,4,9,1,0,0,0,32,37,0
39,3,9,4,0,4,0,0,0,40,37,0
23,3,10,2,11,0,1,0,0,40,37,0
44,3,10,0,13,3,1,0,1380,40,37,0
46,4,10,0,3,4,0,2036,0,60,37,0
20,3,10,4,11,1,1,0,0,35,37,0
45,3,13,2,3,0,1,0,0,40,37,1
20,3,10,4,7,3,0,594,0,16,37,0
34,6,11,4,9,1,0,0,0,40,37,0
55,3,6,2,2,0,1,0,0,40,37,1
21,3,10,4,0,3,1,0,0,40,37,0
32,3,10,2,7,5,0,0,0,36,31,0
21,3,9,4,7,1,0,0,0,40,37,0
18,3,10,4,5,3,1,0,0,30,37,0
29,3,9,4,2,1,1,0,0,40,37,0
28,3,10,4,8,1,0,0,0,40,37,0
25,3,9,2,13,0,1,0,0,40,37,1
34,1,9,2,13,0,1,0,0,45,37,0
48,3,9,2,11,0,1,2885,0,15,37,0
41,3,10,2,13,0,1,0,0,65,37,1
26,3,8,2,2,0,1,0,0,40,37,0
23,3,13,4,0,1,0,0,0,20,37,0
29,3,9,4,13,3,1,0,0,40,37,0
23,1,13,4,9,2,0,0,0,50,37,0
22,3,13,4,3,2,0,0,0,40,37,0
31,3,13,2,9,0,1,0,0,40,37,1
19,3,10,4,0,3,0,0,0,40,37,0
25,3,11,4,0,1,1,0,0,40,37,0
30,3,4,4,2,1,1,0,0,50,37,0
36,3,9,4,13,1,1,0,0,45,37,0
44,3,13,2,3,0,1,0,1902,50,37,1
30,3,10,2,3,0,1,15024,0,60,37,1
40,3,10,2,6,0,1,4386,0,50,37,1
24,3,9,2,4,0,1,0,0,35,37,0
19,3,10,4,0,3,0,0,0,40,37,0
32,3,13,2,3,0,1,0,1902,60,37,1
47,3,9,0,0,4,0,0,0,20,37,0
44,3,10,2,3,5,0,0,0,60,37,0
22,3,9,2,11,5,0,0,0,40,37,0
45,3,9,0,11,1,0,0,0,35,37,0
44,3,13,2,11,0,1,0,0,60,37,0
26,3,13,4,9,1,0,0,0,40,37,1
32,3,13,2,3,0,1,4064,0,50,37,0
21,3,10,4,0,3,1,0,0,40,37,0
68,3,9,2,5,0,1,0,0,45,37,1
47,0,12,2,0,0,1,0,0,40,37,1
65,3,9,6,2,4,0,2329,0,75,37,0
36,3,9,0,2,1,0,0,0,40,37,0
50,3,9,0,11,4,0,0,0,45,37,0
24,3,13,4,3,3,1,0,0,45,37,0
41,1,15,2,9,0,1,0,0,50,37,1
45,3,13,2,3,0,1,0,0,55,37,1
52,3,12,2,11,0,1,3103,0,48,37,1
29,1,10,2,9,0,1,0,0,40,37,0
24,3,9,4,0,1,0,2597,0,40,37,0
36,3,9,2,2,0,1,7688,0,50,37,1
34,4,10,2,3,0,1,0,0,65,37,1
33,0,14,2,13,0,1,0,0,40,25,0
41,4,11,2,3,0,1,0,0,40,37,1
37,3,9,0,3,4,0,0,0,12,37,0
23,3,10,4,7,3,1,0,0,25,37,0
23,3,13,4,9,1,1,0,0,50,37,0
27,0,13,4,13,2,1,0,0,35,37,0
61,5,9,2,4,0,1,0,1848,60,37,1
33,3,9,0,6,1,0,0,0,40,37,0
18,3,10,4,7,3,0,0,0,12,37,0
17,3,9,4,3,3,0,0,0,35,37,0
17,3,6,4,7,2,1,0,0,40,24,0
19,3,9,4,7,3,0,0,0,20,37,0
46,3,10,0,2,4,1,0,0,40,37,1
28,3,13,4,7,1,0,0,0,50,37,0
21,3,9,2,7,5,0,0,0,30,37,0
30,3,9,4,5,4,1,0,0,72,37,0
45,3,9,2,7,0,1,0,0,40,37,0
56,3,11,2,3,0,1,15024,0,40,37,1
53,3,9,2,2,0,1,0,0,40,37,0
25,3,9,4,8,1,0,0,0,50,37,0
34,3,9,2,2,0,1,0,0,48,37,1
29,1,10,4,7,3,0,0,0,10,37,0
50,1,9,2,7,0,1,0,0,40,37,0
38,3,9,2,3,0,1,0,0,60,37,1
68,5,16,2,9,0,1,0,0,50,1,0
54,5,13,2,2,0,1,0,0,50,37,0
48,6,16,2,9,0,1,0,0,65,37,1
40,3,14,2,3,0,1,0,2415,45,37,1
36,3,9,2,6,0,1,0,0,40,37,0
28,3,6,4,6,1,0,0,155,40,37,0
40,4,14,2,3,5,0,15024,0,30,18,1
35,6,9,0,9,4,0,0,0,40,37,0
20,3,8,4,7,3,1,0,0,35,37,0
56,4,9,2,11,0,1,0,1902,40,37,1
28,3,9,2,6,3,1,0,0,40,37,0
18,3,7,4,2,3,1,0,0,20,37,0
62,6,13,0,9,1,1,14084,0,40,37,1
40,0,13,4,9,1,0,0,0,45,37,0
19,3,10,4,7,3,0,0,0,20,37,0
37,3,13,2,3,0,1,0,0,50,37,1
35,3,11,2,7,0,1,0,0,40,31,0
59,3,9,2,2,0,1,0,1485,45,37,1
41,3,9,2,13,0,1,0,0,40,37,1
33,3,9,2,2,0,1,0,0,40,37,1
39,3,10,2,13,0,1,0,0,43,37,0
26,3,14,2,9,0,1,5013,0,40,37,0
47,3,9,4,7,1,0,0,0,40,37,0
48,3,12,2,13,0,1,0,0,44,37,0
24,3,9,4,6,1,1,0,0,40,37,0
57,3,13,2,3,0,1,0,0,80,37,1
52,3,13,0,3,1,1,0,0,40,37,1
20,3,9,4,11,1,0,0,0,25,37,0
35,3,13,2,0,0,1,0,0,40,37,1
61,5,5,2,11,0,1,0,0,58,37,1
39,3,8,0,11,1,0,0,0,40,37,0
62,5,14,0,9,4,0,0,0,32,37,0
28,3,13,2,9,0,1,0,0,40,37,0
25,3,13,4,3,1,1,0,0,50,37,0
28,3,10,0,9,1,1,0,0,40,37,0
24,1,13,4,9,1,0,0,0,40,37,0
39,3,13,4,3,1,0,0,0,35,37,0
35,0,10,4,5,4,0,0,0,40,37,0
37,6,13,4,9,1,1,0,0,38,37,0
51,3,13,2,2,0,1,0,0,50,37,0
22,3,10,4,6,1,0,0,0,35,37,0
25,3,8,2,6,0,1,0,0,40,7,0
57,4,10,2,11,0,1,0,0,50,37,1
33,3,11,4,6,4,0,0,0,40,37,0
24,3,13,4,9,3,1,0,0,20,37,0
35,3,9,4,6,1,0,0,0,40,37,0
45,3,9,2,2,0,1,7298,0,60,37,1
44,3,9,0,0,4,0,0,0,40,37,0
50,3,14,0,3,1,1,0,0,62,37,1
31,3,9,2,13,0,1,0,0,45,37,0
60,3,5,2,6,0,1,0,0,49,37,0
22,3,10,4,3,3,1,0,0,50,37,0
30,3,10,4,11,1,1,0,0,45,37,1
46,3,12,4,12,1,1,0,0,56,37,0
19,3,10,4,0,3,0,0,0,20,37,0
60,3,9,2,0,0,1,0,1485,70,37,1
54,3,14,2,13,0,1,7688,0,60,37,1
44,1,14,2,9,0,1,0,0,35,37,1
36,3,13,2,3,0,1,7688,0,40,37,1
33,6,13,2,3,0,1,0,0,40,37,1
36,3,10,2,0,0,1,0,0,52,37,0
33,3,12,2,2,0,1,0,0,40,37,0
31,3,13,2,9,0,1,0,0,40,37,1
52,1,14,4,9,3,0,0,0,40,37,0
39,3,12,4,2,1,1,0,0,40,37,0
25,3,9,4,11,4,1,0,0,40,37,0
59,1,14,0,9,4,0,8614,0,60,37,1
20,3,10,4,9,3,0,0,0,15,37,0
33,3,9,4,7,3,1,0,0,48,37,0
37,3,9,0,7,4,0,0,0,40,37,0
50,3,15,2,9,0,1,0,0,50,37,1
38,3,9,2,2,0,1,0,0,40,25,0
41,3,10,0,11,1,0,0,0,32,37,0
64,3,9,2,3,0,1,0,0,40,37,1
36,4,13,2,3,5,0,0,1977,45,37,1
28,3,5,2,10,5,0,0,0,40,37,0
23,3,7,4,2,4,1,0,0,35,37,0
29,3,14,2,9,0,1,0,0,40,37,1
42,3,9,2,11,0,1,0,0,40,37,0
34,3,9,4,6,1,0,0,0,45,37,0
34,3,10,2,2,0,1,0,0,48,37,1
33,3,10,0,0,1,0,0,0,40,37,0
54,3,10,2,11,0,1,0,0,40,37,1
49,3,14,3,0,4,0,0,0,40,37,0
62,3,11,0,7,1,1,0,0,40,37,0
31,3,9,2,9,0,1,0,0,55,37,1
19,3,10,4,0,3,0,0,0,10,37,0
55,3,13,2,3,0,1,0,0,45,37,1
24,3,10,4,11,3,1,0,0,43,37,0
46,3,13,2,11,0,1,99999,0,40,37,1
25,3,10,4,12,1,1,2174,0,40,37,0
20,3,9,4,5,3,1,0,0,35,37,0
39,6,13,2,9,0,1,0,0,40,37,0
40,6,13,0,9,1,1,0,0,40,37,0
17,5,7,4,4,3,1,0,0,10,37,0
45,4,10,2,11,0,1,0,0,30,37,0
30,5,9,4,2,1,1,0,0,40,37,0
37,1,10,2,2,0,1,5178,0,40,37,1
26,3,13,4,0,3,1,0,0,40,34,0
54,3,9,2,7,0,1,0,0,32,24,0
40,3,7,4,7,2,1,0,0,40,37,0
46,3,11,0,0,1,0,0,0,40,37,0
35,3,13,4,3,1,1,0,0,50,37,0
49,3,11,4,3,4,0,0,0,40,37,0
53,1,14,2,3,0,1,0,0,43,37,1
43,1,13,2,10,0,1,0,0,55,37,1
56,3,9,2,11,5,0,0,0,15,37,0
66,6,9,6,9,4,0,0,0,35,37,0
44,6,13,2,9,0,1,0,0,38,37,1
22,3,10,4,0,3,1,0,0,35,37,0
58,6,9,2,3,0,1,0,0,40,37,0
26,6,13,4,9,1,0,0,0,60,37,0
23,3,13,4,11,1,0,0,0,40,37,0
34,3,9,2,13,0,1,0,0,45,37,0
65,5,10,6,3,4,0,0,0,45,37,0
26,3,7,2,7,2,1,0,0,25,37,0
20,3,9,4,2,3,1,0,0,40,37,0
31,3,13,4,11,1,1,4101,0,50,37,0
64,3,9,2,2,0,1,0,0,40,37,0
19,3,10,4,0,3,0,0,0,10,37,0
23,3,10,4,13,1,1,0,0,60,37,0
32,3,13,2,12,0,1,15024,0,40,37,1
64,3,10,5,7,1,1,0,0,40,37,0
45,6,15,0,9,4,0,0,0,43,37,0
31,3,9,4,4,4,1,0,0,45,37,0
24,3,9,4,7,1,0,0,1762,40,37,0
45,3,13,2,9,0,1,0,1977,40,37,1
42,5,10,2,9,3,0,0,0,25,37,0
22,3,10,4,9,4,0,0,0,20,37,0
31,3,10,2,3,0,1,0,0,40,37,0
38,3,13,2,9,0,1,0,0,50,37,1
22,3,9,4,5,3,1,0,0,40,37,0
19,1,10,4,0,3,1,0,0,40,37,0
30,3,10,4,11,3,1,0,0,30,37,0
31,3,9,4,7,3,0,0,0,20,37,0
29,3,9,4,0,3,0,0,0,60,37,0
24,3,12,4,9,3,1,0,0,20,37,0
49,3,9,2,2,0,1,7688,0,45,37,1
36,3,9,2,0,0,1,0,0,50,37,1
25,5,13,2,3,5,0,0,0,40,37,0
46,3,13,2,2,0,1,0,0,44,37,1
42,3,9,2,2,0,1,0,1887,40,37,1
38,3,6,5,0,4,1,0,3770,40,37,0
59,5,9,0,7,3,0,0,0,24,37,0
28,3,9,2,2,0,1,0,1740,30,37,0
47,0,13,4,0,4,1,0,0,40,37,1
43,3,10,2,2,0,1,0,0,40,37,1
42,1,9,2,2,0,1,0,0,44,37,0
36,3,9,2,3,0,1,0,0,50,37,1
32,3,3,2,7,0,1,0,0,40,24,0
44,3,9,0,6,1,1,0,0,55,37,0
67,4,13,6,7,4,0,0,0,35,37,0
43,3,13,2,3,0,1,15024,0,50,37,1
45,3,9,4,5,2,1,0,0,40,37,0
45,3,13,2,3,0,1,0,0,40,37,1
24,3,9,4,11,3,0,0,0,55,37,0
47,3,9,0,0,1,0,0,0,40,37,0
23,3,9,2,2,0,1,0,0,40,37,0
35,3,7,2,11,0,1,0,0,35,37,0
56,3,9,2,6,0,1,0,0,40,37,0
19,3,9,4,0,2,0,0,0,35,37,0
40,3,6,2,2,0,1,0,0,40,37,0
20,3,10,4,0,3,0,0,0,40,37,0
36,3,10,4,7,4,0,0,0,25,37,0
21,3,10,4,0,3,1,0,0,75,37,0
36,6,13,2,9,5,0,0,1672,38,37,0
36,1,10,0,10,4,1,0,0,55,37,0
36,3,9,2,0,0,1,0,0,40,38,0
29,1,13,4,5,3,1,0,0,40,37,0
51,3,10,2,3,0,1,0,0,40,37,1
18,3,9,4,11,3,0,0,0,20,37,0
32,3,9,4,2,1,1,0,0,40,37,0
48,3,9,2,9,0,1,7298,0,40,37,1
35,3,9,2,13,0,1,0,0,50,37,0
30,5,11,4,2,3,1,0,0,60,37,0
32,5,9,4,7,4,1,0,0,60,37,0
43,3,15,3,9,1,1,99999,0,40,37,1
54,3,9,0,2,1,1,0,0,40,37,0
31,3,10,6,0,4,0,0,0,40,37,0
56,3,9,2,6,0,1,0,0,40,37,0
51,3,9,2,5,0,1,3103,0,40,37,1
55,3,5,2,2,0,1,0,0,55,37,0
58,4,16,4,9,1,0,0,0,99,37,0
61,3,6,0,7,1,0,0,0,24,37,0
34,0,13,2,10,0,1,0,0,60,37,0
79,5,9,6,7,1,0,0,0,24,37,0
37,4,10,2,11,0,1,0,1485,44,37,1
20,0,10,4,0,3,0,0,0,20,37,0
26,3,10,2,9,0,1,0,0,40,37,0
19,3,10,4,7,3,0,0,0,4,37,0
35,3,5,0,2,1,1,0,0,45,37,0
62,3,7,5,7,1,0,0,0,21,37,0
21,3,10,4,7,3,1,0,0,24,37,0
75,5,15,2,9,0,1,0,2174,50,37,1
22,3,10,4,7,3,0,0,0,4,33,0
57,5,16,2,9,0,1,0,0,35,37,0
53,3,13,4,7,1,1,0,0,40,1,0
34,3,13,2,3,0,1,0,0,40,37,0
58,3,10,2,0,5,0,0,0,40,37,1
43,1,12,2,12,0,1,0,0,43,37,0
28,3,6,4,6,4,0,0,0,40,37,0
53,4,10,6,11,4,0,0,0,40,37,0
24,3,9,5,6,1,1,0,0,40,37,0
18,3,9,4,0,3,0,0,0,20,37,0
41,3,9,2,13,0,1,0,0,45,37,0
20,3,10,4,6,3,1,0,0,40,37,0
52,3,13,2,3,0,1,0,0,40,37,1
53,1,9,2,0,0,1,0,0,40,37,0
31,3,9,2,2,0,1,0,0,52,37,0
31,3,9,0,3,1,1,0,0,50,37,0
41,3,13,4,2,1,1,0,0,40,37,0
35,3,12,2,0,0,1,0,0,40,37,1
42,3,14,2,9,0,1,0,0,40,37,1
50,4,15,2,9,0,1,7688,0,50,28,1
65,3,12,2,3,0,1,3818,0,40,37,0
51,5,9,2,2,0,1,3137,0,60,37,0
48,3,13,2,12,0,1,0,0,45,28,1
47,3,9,2,13,0,1,0,0,48,37,0
35,3,12,1,0,5,0,0,0,40,37,0
35,3,10,5,2,1,1,0,0,40,37,0
42,3,9,6,13,4,1,0,0,40,37,0
53,3,11,2,2,0,1,0,0,40,37,1
35,3,7,0,5,2,1,0,0,40,37,0
60,3,12,2,0,0,1,0,0,24,37,0
21,3,7,4,2,1,1,0,0,35,37,0
30,3,8,0,6,1,1,0,0,40,37,0
66,4,13,2,11,0,1,5556,0,26,37,1
56,3,10,0,13,1,1,0,0,40,37,1
38,3,8,2,2,0,1,0,0,48,37,0
63,0,14,0,9,1,1,0,0,40,37,1
43,3,9,2,0,0,1,0,0,40,37,1
23,3,12,4,11,3,1,0,0,20,37,0
38,1,13,4,10,1,0,4787,0,43,37,1
31,3,9,4,7,1,0,0,0,35,37,0
24,3,13,4,11,3,1,0,0,40,37,0
38,3,13,2,9,0,1,7298,0,50,37,1
44,3,16,2,3,0,1,0,0,60,37,1
27,3,10,4,0,4,0,0,0,40,37,0
21,3,9,5,7,1,0,0,0,40,37,0
56,5,7,2,2,0,1,0,0,40,37,0
34,1,13,3,9,1,0,0,0,40,37,0
49,0,9,0,0,4,0,0,0,40,37,0
68,3,10,2,9,0,1,0,0,48,37,1
19,3,10,4,7,3,1,0,0,20,37,0
19,3,9,4,11,3,0,0,1602,30,37,0
58,0,9,0,0,4,0,0,0,40,37,0
47,3,6,2,6,0,1,0,0,46,37,1
24,3,13,4,0,3,1,0,0,35,37,0
56,5,14,0,11,1,1,0,1876,60,37,0
20,3,10,4,5,3,1,0,0,35,37,0
56,3,10,2,2,0,1,0,1902,60,37,1
19,3,4,4,7,1,0,0,0,40,37,0
17,4,6,4,7,3,1,0,0,35,37,0
43,1,9,2,2,0,1,0,0,40,37,0
57,3,4,2,2,0,1,0,0,40,37,0
31,3,9,4,7,1,0,0,0,40,37,0
18,3,9,4,11,3,0,0,0,18,37,0
37,3,10,2,7,5,0,0,0,40,37,0
35,3,10,2,11,0,1,0,0,40,37,0
26,3,9,4,2,1,1,0,0,25,37,0
41,3,13,4,9,1,1,0,0,40,37,1
72,3,16,2,3,0,1,0,2392,6,37,1
53,3,13,2,9,0,1,0,0,45,37,1
57,3,5,0,7,1,1,0,0,40,37,0
50,3,10,4,4,1,1,0,0,40,37,0
43,6,9,4,0,1,0,0,0,40,37,0
51,5,12,2,11,0,1,3103,0,30,37,1
20,3,10,4,11,3,1,0,0,40,37,0
35,3,9,2,6,0,1,0,0,60,37,1
25,3,10,4,13,1,1,0,0,40,37,0
39,3,9,0,7,4,0,0,0,40,37,0
63,5,4,2,2,0,1,0,0,40,37,0
22,3,10,0,6,3,0,0,0,40,37,0
36,3,13,0,9,1,1,14084,0,40,37,1
19,3,9,4,7,1,0,0,0,50,37,0
28,3,10,2,13,0,1,0,0,45,37,0
38,3,9,0,2,3,1,0,0,40,37,0
39,3,10,5,9,4,0,0,0,40,37,0
23,3,3,4,5,1,1,0,0,55,24,0
43,3,13,2,3,0,1,0,0,40,37,0
64,4,13,2,3,0,1,15024,0,55,37,1
21,3,10,4,3,3,0,0,0,30,37,0
17,3,7,4,5,3,1,0,0,15,37,0
31,3,12,2,6,0,1,0,0,20,37,0
42,1,13,2,9,5,0,0,0,40,37,1
23,6,10,4,7,3,1,0,0,40,37,0
57,5,12,3,4,4,1,0,0,40,37,0
62,3,4,0,12,4,0,0,0,38,3,0
26,3,7,0,2,1,0,0,0,40,37,0
27,1,14,4,9,3,1,0,0,35,37,0
31,5,12,2,2,1,1,0,0,50,37,1
47,3,3,5,11,4,0,0,0,40,24,0
31,3,13,2,3,0,1,0,2246,45,37,1
54,0,9,2,0,0,1,0,0,40,37,1
41,6,13,2,9,5,0,0,0,48,37,1
27,3,6,5,6,3,1,0,0,35,24,0
61,3,15,2,3,0,1,0,0,20,37,0
66,1,14,6,9,1,0,0,0,40,37,0
67,1,4,6,7,1,0,0,0,20,37,0
31,3,9,2,6,0,1,0,0,40,37,0
42,3,10,4,6,1,0,0,0,40,37,0
33,3,10,2,2,0,1,0,1740,40,37,0
23,3,10,4,0,1,0,0,1721,40,37,0
48,3,7,2,13,0,1,0,2002,40,37,0
23,3,9,4,13,3,1,0,0,40,37,0
24,5,10,4,3,1,1,0,0,45,37,0
33,6,6,2,5,0,1,0,0,40,37,0
26,3,11,2,0,0,1,0,2377,45,37,0
47,3,9,2,5,5,0,0,0,40,37,0
36,3,13,2,11,0,1,0,1902,45,37,1
68,3,16,2,9,0,1,0,0,55,37,1
64,5,13,2,9,0,1,0,0,24,37,1
42,3,6,2,2,0,1,0,0,45,37,0
